Stock Code,Real Time Available Volume for SBL Short Sales,Last Modify,
"1442" TT,"161","11:45:27.20"
"1443" TT,"2957",""
"1444" TT,"198052","13:25:01.62"
"1445" TT,"50014","13:24:59.37"
"1446" TT,"13486",""
"1447" TT,"106751","13:29:00.16"
"1449" TT,"9127",""
"1451" TT,"49619",""
"1452" TT,"252742","13:28:54.06"
"1453" TT,"15347",""
"1454" TT,"33730","13:25:01.62"
"1455" TT,"509870","09:28:06.56"
"1456" TT,"2745",""
"1457" TT,"348292","13:25:22.65"
"1459" TT,"88517","13:25:01.62"
"1460" TT,"231920","13:25:01.62"
"1463" TT,"71288","13:25:01.63"
"1464" TT,"511044","13:28:58.61"
"1465" TT,"5657","11:11:23.68"
"1466" TT,"22378",""
"1467" TT,"82112","13:25:01.63"
"1468" TT,"4998",""
"1470" TT,"1191",""
"1471" TT,"87461",""
"1472" TT,"8832",""
"1473" TT,"382123",""
"1474" TT,"55536","13:25:01.64"
"1475" TT,"14828",""
"1476" TT,"333746","13:26:50.73"
"1477" TT,"274010","13:25:04.04"
"1503" TT,"10531",""
"1504" TT,"530535","13:25:01.34"
"1506" TT,"61645","13:25:01.65"
"1507" TT,"82287","13:29:00.09"
"1512" TT,"64290",""
"1513" TT,"184974",""
"1514" TT,"60957","13:25:01.65"
"1515" TT,"37637","13:25:01.66"
"1516" TT,"50104",""
"1517" TT,"34485","13:25:01.66"
"1519" TT,"128470",""
"1521" TT,"60843","13:24:59.40"
"1522" TT,"530380","13:25:01.65"
"1524" TT,"288962",""
"1525" TT,"126362","13:25:01.66"
"1526" TT,"24404",""
"1527" TT,"262639","13:11:51.21"
"1528" TT,"245549","13:25:01.66"
"1529" TT,"5006",""
"1530" TT,"3857","13:25:01.66"
"1531" TT,"407","10:57:22.07"
"1532" TT,"581998","13:25:05.54"
"1533" TT,"602381","13:29:03.46"
"1535" TT,"58","11:42:31.72"
"1536" TT,"983538","13:25:01.67"
"1537" TT,"67176",""
"1538" TT,"24906",""
"1539" TT,"122924","13:24:50.07"
"1540" TT,"28917",""
"1541" TT,"188861",""
"1558" TT,"20406","13:25:01.68"
"1560" TT,"35140",""
"1565" TT,"56931",""
"1566" TT,"134549",""
"1568" TT,"531226","13:24:40.24"
"1569" TT,"14948",""
"1570" TT,"44719",""
"1580" TT,"94416","13:25:00.10"
"1582" TT,"131078","13:28:20.79"
"1583" TT,"5501",""
"1584" TT,"187338",""
"1586" TT,"63652",""
"1589" TT,"149064","13:24:50.92"
"1590" TT,"185825","13:24:46.46"
"1592" TT,"203940",""
"1593" TT,"6916",""
"1595" TT,"6706",""
"1597" TT,"109189",""
"1599" TT,"289006",""
"1603" TT,"1614","10:42:53.77"
"1604" TT,"200605","13:22:36.59"
"1605" TT,"1239370","13:24:59.40"
"1608" TT,"27802","11:08:13.28"
"1609" TT,"59203",""
"1611" TT,"260813","13:25:01.68"
"1612" TT,"20669",""
"1613" TT,"22096",""
"1614" TT,"4577","11:16:35.36"
"1615" TT,"4819",""
"1616" TT,"34577",""
"1617" TT,"4382",""
"1618" TT,"117087",""
"1626" TT,"7513",""
"1701" TT,"66962",""
"1702" TT,"142126","13:25:01.69"
"1704" TT,"1169234","13:24:43.43"
"1707" TT,"151628","13:25:49.54"
"1708" TT,"103416","13:25:03.55"
"1709" TT,"137358","13:25:05.84"
"1710" TT,"156825","13:25:05.61"
"1711" TT,"195133","13:25:01.70"
"1712" TT,"115534","13:25:01.70"
"1713" TT,"9230",""
"1714" TT,"244945","12:44:25.11"
"1715" TT,"157616","11:45:00.89"
"1717" TT,"54210","13:28:05.08"
"1718" TT,"468425","13:25:05.58"
"1720" TT,"83665","13:25:01.71"
"1721" TT,"97304",""
"1722" TT,"451586","13:25:01.07"
"1723" TT,"49075","13:29:20.94"
"1724" TT,"43056",""
"1725" TT,"4570",""
"1726" TT,"12913",""
"1727" TT,"35445",""
"1729" TT,"46751","13:25:01.71"
"1730" TT,"38897",""
"1731" TT,"166480","13:24:59.44"
"1732" TT,"38414","13:25:01.71"
"1733" TT,"42618",""
"1734" TT,"94387","13:25:01.72"
"1735" TT,"122695",""
"1736" TT,"49857",""
"1737" TT,"103964","13:25:01.73"
"1742" TT,"50970",""
"1752" TT,"109811","13:24:05.19"
"1762" TT,"53608",""
"1773" TT,"14378",""
"1777" TT,"48174",""
"1781" TT,"19306",""
"1783" TT,"65268",""
"1784" TT,"30757",""
"1785" TT,"259064","13:29:50.34"
"1786" TT,"69496","13:25:01.74"
"1787" TT,"42207",""
"1788" TT,"5907","13:24:47.19"
"1789" TT,"295739",""
"1795" TT,"158769",""
"1799" TT,"17238",""
"1802" TT,"484706","13:25:01.75"
"1805" TT,"26910",""
"1806" TT,"39049",""
"1808" TT,"268755","13:24:18.29"
"1809" TT,"33646",""
"1810" TT,"44690","13:30:32.71"
"1813" TT,"13438",""
"1815" TT,"349200",""
"1817" TT,"36722",""
"1902" TT,"752","11:49:30.81"
"1903" TT,"9849","13:23:34.87"
"1904" TT,"81017","13:23:40.77"
"1905" TT,"209173","13:28:56.48"
"1906" TT,"106987","12:45:26.99"
"1907" TT,"138499","12:50:00.44"
"1909" TT,"497518","13:25:01.76"
"2002" TT,"4704134","13:28:01.15"
"2006" TT,"256065","13:25:01.75"
"2007" TT,"38226",""
"2008" TT,"12286",""
"2009" TT,"48139",""
"2010" TT,"136229",""
"2012" TT,"12283",""
"2013" TT,"100495","13:24:00.85"
"2014" TT,"1272386",""
"2015" TT,"161014","13:24:39.60"
"2017" TT,"132084",""
"2020" TT,"658","11:03:23.44"
"2022" TT,"93307",""
"2023" TT,"478144","13:25:04.42"
"2024" TT,"19473",""
"2025" TT,"87865",""
"2027" TT,"170496","13:20:55.97"
"2028" TT,"20398",""
"2029" TT,"4","12:06:05.99"
"2030" TT,"75950","13:25:01.76"
"2031" TT,"115798","13:25:05.54"
"2032" TT,"139156","13:25:01.76"
"2033" TT,"10377",""
"2034" TT,"211050","13:24:35.61"
"2035" TT,"1321",""
"2038" TT,"25436",""
"2049" TT,"365112","10:24:39.58"
"2059" TT,"37128","13:18:06.76"
"2061" TT,"16850",""
"2062" TT,"193608","13:28:58.73"
"2063" TT,"3378",""
"2064" TT,"3949",""
"2066" TT,"88103",""
"2101" TT,"304536","13:29:00.06"
"2102" TT,"105405","13:25:01.78"
"2103" TT,"700312","13:24:33.56"
"2104" TT,"94550","12:36:51.82"
"2105" TT,"1348517","13:30:00.59"
"2106" TT,"333103","13:25:01.08"
"2107" TT,"143238","13:29:03.35"
"2108" TT,"399304","13:25:01.78"
"2109" TT,"26427","13:30:36.68"
"2114" TT,"11594",""
"2115" TT,"138808",""
"2201" TT,"274614","13:25:05.83"
"2204" TT,"377321","13:25:01.79"
"2206" TT,"104322","13:25:05.68"
"2207" TT,"40688","13:29:40.96"
"2208" TT,"135071","13:25:01.79"
"2221" TT,"25581",""
"2227" TT,"38655",""
"2228" TT,"182737","13:28:59.64"
"2230" TT,"61623",""
"2231" TT,"74638","13:28:52.61"
"2233" TT,"256370","13:24:56.17"
"2235" TT,"13172",""
"2301" TT,"1060528","13:24:57.70"
"2302" TT,"38484",""
"2303" TT,"342","13:30:04.71"
"2305" TT,"195188","12:36:51.95"
"2308" TT,"723451","13:25:05.50"
"2311" TT,"1253429","13:25:09.80"
"2312" TT,"611621","13:25:00.25"
"2313" TT,"117","13:25:04.45"
"2314" TT,"327724",""
"2316" TT,"572111","13:26:51.24"
"2317" TT,"4688994","13:28:25.85"
"2321" TT,"8074",""
"2323" TT,"568904","13:28:00.20"
"2324" TT,"140921","13:30:57.17"
"2325" TT,"2922278","13:26:00.75"
"2327" TT,"200256","13:25:00.26"
"2328" TT,"163584","13:25:00.27"
"2329" TT,"486923",""
"2330" TT,"4697183","13:29:59.61"
"2331" TT,"270686","13:25:00.27"
"2332" TT,"237613","13:25:00.28"
"2337" TT,"568","13:25:06.96"
"2338" TT,"56080","10:03:13.34"
"2340" TT,"403963","13:25:04.53"
"2342" TT,"49985",""
"2344" TT,"1633624","13:25:01.12"
"2345" TT,"1855957","13:24:17.54"
"2347" TT,"452549","13:28:01.63"
"2348" TT,"22",""
"2349" TT,"1398157","13:26:00.59"
"2351" TT,"288313","13:25:00.45"
"2352" TT,"240951","13:25:01.13"
"2353" TT,"579995","13:29:40.96"
"2354" TT,"430726","13:29:50.73"
"2355" TT,"647643","13:28:59.61"
"2356" TT,"358","13:29:55.11"
"2357" TT,"703","13:25:09.53"
"2358" TT,"59635",""
"2359" TT,"235286","13:24:59.56"
"2360" TT,"101120","12:01:29.19"
"2362" TT,"126999","13:25:01.14"
"2363" TT,"310045","13:21:58.37"
"2364" TT,"33578",""
"2365" TT,"86358","10:03:13.33"
"2367" TT,"240351","13:25:00.30"
"2368" TT,"207617","13:28:59.56"
"2369" TT,"33970","13:25:00.31"
"2371" TT,"513442","13:29:40.17"
"2373" TT,"5878","10:03:13.30"
"2374" TT,"62255","10:03:13.34"
"2375" TT,"44076","11:34:57.82"
"2376" TT,"210129","13:25:00.31"
"2377" TT,"1356422","13:25:01.15"
"2379" TT,"460818","13:29:17.71"
"2380" TT,"34438","10:56:41.68"
"2382" TT,"616237","13:28:57.49"
"2383" TT,"637288","13:24:04.39"
"2385" TT,"219194","13:26:22.68"
"2387" TT,"330048","13:25:00.32"
"2388" TT,"508859",""
"2390" TT,"178818","13:25:00.32"
"2392" TT,"30","13:24:37.94"
"2393" TT,"301074","13:29:59.10"
"2395" TT,"138816","13:25:25.74"
"2397" TT,"167856","13:28:51.93"
"2399" TT,"20235",""
"2401" TT,"978187","13:25:00.34"
"2402" TT,"288276","13:29:27.95"
"2404" TT,"263742","13:29:02.72"
"2405" TT,"2609006","11:40:25.34"
"2406" TT,"747416","13:25:07.64"
"2408" TT,"881160","13:25:03.27"
"2409" TT,"9669425","13:29:26.85"
"2412" TT,"1170156","13:27:07.80"
"2413" TT,"105158","11:33:33.32"
"2414" TT,"29108","10:03:13.40"
"2415" TT,"103268",""
"2417" TT,"41231","13:25:00.34"
"2419" TT,"1299846","13:25:00.34"
"2420" TT,"87393",""
"2421" TT,"522572","13:28:48.81"
"2423" TT,"18554",""
"2424" TT,"1715",""
"2425" TT,"57001",""
"2426" TT,"269615",""
"2427" TT,"59502",""
"2428" TT,"76769","13:25:00.34"
"2429" TT,"289",""
"2430" TT,"30068",""
"2431" TT,"180924","11:34:16.14"
"2433" TT,"573","12:11:22.91"
"2434" TT,"21468",""
"2436" TT,"725534","13:24:32.22"
"2437" TT,"34774",""
"2438" TT,"14076",""
"2439" TT,"784271","09:24:55.33"
"2440" TT,"26097",""
"2441" TT,"88840","13:24:53.78"
"2442" TT,"39827","10:56:36.74"
"2443" TT,"96654",""
"2444" TT,"346852",""
"2448" TT,"1716180","13:25:01.17"
"2449" TT,"1672044","13:25:01.17"
"2450" TT,"20536","12:35:24.06"
"2451" TT,"115834","13:24:02.86"
"2453" TT,"64282","13:24:59.64"
"2454" TT,"1086245","13:26:12.85"
"2455" TT,"697921","13:30:59.03"
"2456" TT,"507586","13:24:59.64"
"2457" TT,"166056","13:25:04.62"
"2458" TT,"376194","13:25:12.55"
"2459" TT,"891","10:34:43.33"
"2460" TT,"5748","13:25:00.37"
"2461" TT,"100759","10:03:13.44"
"2462" TT,"22527","13:24:59.66"
"2464" TT,"337791","13:25:03.66"
"2465" TT,"39295",""
"2466" TT,"12123","11:19:11.49"
"2467" TT,"123615",""
"2468" TT,"12497",""
"2471" TT,"59263",""
"2472" TT,"157484","13:25:05.53"
"2474" TT,"1101042","13:29:40.97"
"2475" TT,"547369",""
"2476" TT,"17","11:19:24.61"
"2477" TT,"890","12:32:00.85"
"2478" TT,"131123","13:28:59.92"
"2480" TT,"34923","10:03:13.45"
"2481" TT,"1065425","13:29:35.22"
"2482" TT,"248920","11:05:46.20"
"2483" TT,"61323","13:24:59.68"
"2484" TT,"480245","13:25:00.40"
"2485" TT,"790030","13:25:00.40"
"2486" TT,"32133","13:24:59.69"
"2488" TT,"237294","13:28:59.64"
"2489" TT,"1341603","13:24:54.08"
"2491" TT,"4745",""
"2492" TT,"1076903","13:24:25.81"
"2493" TT,"68687","10:03:13.47"
"2495" TT,"303970","13:24:59.70"
"2496" TT,"72388",""
"2497" TT,"258494","13:28:56.61"
"2498" TT,"6521500","13:25:31.08"
"2499" TT,"241393","13:25:00.40"
"2501" TT,"232343","13:29:01.63"
"2504" TT,"246262","13:25:01.80"
"2505" TT,"57149","13:29:34.02"
"2506" TT,"21334","11:55:08.67"
"2509" TT,"296","12:08:00.81"
"2511" TT,"605313","13:25:01.81"
"2514" TT,"163464","13:24:59.71"
"2515" TT,"674233","13:24:39.14"
"2516" TT,"115218",""
"2520" TT,"401097","13:24:36.35"
"2524" TT,"33603","13:23:55.51"
"2527" TT,"18317","13:30:41.94"
"2528" TT,"3954",""
"2530" TT,"185593","13:24:59.71"
"2534" TT,"87153","10:00:05.14"
"2535" TT,"36490",""
"2536" TT,"109303","13:25:01.82"
"2537" TT,"202259","13:24:59.73"
"2538" TT,"311937","13:24:59.73"
"2539" TT,"35591","13:26:00.15"
"2540" TT,"2899",""
"2542" TT,"1745925","13:25:05.52"
"2543" TT,"13126",""
"2545" TT,"128156","13:29:28.09"
"2546" TT,"15413",""
"2547" TT,"40903","13:25:33.28"
"2548" TT,"203934","13:29:00.04"
"2596" TT,"4739",""
"2597" TT,"19872",""
"2601" TT,"223758","13:25:01.84"
"2603" TT,"539","13:26:11.30"
"2605" TT,"133558","13:25:01.84"
"2606" TT,"324911","13:29:27.54"
"2607" TT,"950","13:24:59.74"
"2608" TT,"525875",""
"2609" TT,"666679","13:29:03.58"
"2610" TT,"98","13:25:01.21"
"2611" TT,"22671","12:50:00.47"
"2612" TT,"30925","13:25:18.99"
"2613" TT,"22475","13:24:59.75"
"2614" TT,"162397",""
"2615" TT,"1270586","10:08:49.77"
"2616" TT,"21330",""
"2617" TT,"73660","13:25:01.86"
"2618" TT,"2563030","13:25:01.86"
"2634" TT,"860902","13:25:01.86"
"2636" TT,"85680",""
"2637" TT,"173320","13:23:52.25"
"2640" TT,"8374",""
"2641" TT,"30482",""
"2642" TT,"15208",""
"2701" TT,"8043",""
"2702" TT,"18998",""
"2704" TT,"10719","11:17:47.58"
"2705" TT,"76820","12:50:00.44"
"2706" TT,"13741",""
"2707" TT,"90743",""
"2712" TT,"3606",""
"2719" TT,"9383",""
"2722" TT,"1864",""
"2723" TT,"83752",""
"2724" TT,"10134",""
"2726" TT,"3150",""
"2727" TT,"39165","13:29:03.12"
"2731" TT,"43541",""
"2732" TT,"11304",""
"2734" TT,"3255",""
"2801" TT,"336741","13:29:40.96"
"2809" TT,"190421","13:25:01.21"
"2812" TT,"221950","13:25:01.22"
"2816" TT,"29130",""
"2820" TT,"236507","13:25:04.67"
"2823" TT,"819122","13:27:32.78"
"2832" TT,"28007","13:25:05.56"
"2834" TT,"808566","13:25:01.22"
"2836" TT,"130138","12:10:13.67"
"2838" TT,"834","10:27:38.56"
"2841" TT,"573189",""
"2845" TT,"204854","13:24:59.78"
"2849" TT,"31916",""
"2850" TT,"2378","11:36:26.09"
"2851" TT,"12960","13:23:45.07"
"2852" TT,"59305",""
"2855" TT,"462","12:08:33.40"
"2856" TT,"117180","11:28:33.23"
"2867" TT,"320748","13:25:01.22"
"2880" TT,"1019086","13:25:35.51"
"2881" TT,"4092741","13:26:44.82"
"2882" TT,"1819575","13:28:59.61"
"2883" TT,"458","13:24:50.94"
"2884" TT,"2911343","13:25:01.43"
"2885" TT,"3731995","13:29:59.30"
"2886" TT,"3908179","13:26:19.46"
"2887" TT,"864","13:26:22.85"
"2888" TT,"643788","13:24:30.84"
"2889" TT,"365200","13:25:04.60"
"2890" TT,"3092093","13:25:03.87"
"2891" TT,"4807530","13:25:30.76"
"2892" TT,"2368347","13:29:50.14"
"2901" TT,"6497",""
"2903" TT,"340054","13:25:01.27"
"2904" TT,"9808",""
"2905" TT,"143187","13:25:01.87"
"2906" TT,"14407",""
"2908" TT,"105968","13:25:01.88"
"2910" TT,"394",""
"2911" TT,"81915","13:25:01.88"
"2912" TT,"279005","13:25:01.88"
"2913" TT,"192449","13:25:04.83"
"2915" TT,"155611","13:29:05.47"
"2916" TT,"8758",""
"2924" TT,"1283",""
"2926" TT,"12808",""
"2929" TT,"86861","13:29:02.73"
"3002" TT,"25994",""
"3003" TT,"535575","13:28:57.58"
"3004" TT,"94262",""
"3005" TT,"441540","13:25:00.41"
"3006" TT,"558","13:24:19.16"
"3008" TT,"173330","13:26:33.33"
"3010" TT,"29421","13:25:00.42"
"3011" TT,"84904",""
"3013" TT,"716","12:54:53.42"
"3014" TT,"107974","13:25:05.86"
"3015" TT,"64874","13:25:05.57"
"3016" TT,"788455","13:24:46.86"
"3017" TT,"549657","13:25:00.43"
"3018" TT,"20239","10:03:13.50"
"3019" TT,"171244","13:25:00.44"
"3021" TT,"23381",""
"3022" TT,"184241","11:07:36.88"
"3023" TT,"417741","13:24:47.43"
"3024" TT,"32426",""
"3025" TT,"32202","10:03:13.47"
"3026" TT,"20741","10:03:13.41"
"3027" TT,"44725","12:45:27.02"
"3028" TT,"139229","10:03:13.41"
"3029" TT,"48346","13:24:59.86"
"3030" TT,"83403","13:25:00.43"
"3031" TT,"33055","12:36:51.94"
"3032" TT,"549547","13:25:00.45"
"3033" TT,"21770","13:30:33.74"
"3034" TT,"63190","13:29:59.52"
"3035" TT,"360100","13:27:16.82"
"3036" TT,"11370","13:24:51.44"
"3037" TT,"1169388","13:25:05.93"
"3038" TT,"514689","13:25:00.46"
"3040" TT,"11134",""
"3041" TT,"323241","11:06:34.28"
"3042" TT,"569045","13:26:52.91"
"3043" TT,"17062",""
"3044" TT,"235222","13:24:54.79"
"3045" TT,"484871","13:25:17.62"
"3046" TT,"17097",""
"3047" TT,"73878","13:24:59.88"
"3048" TT,"110692","13:28:00.10"
"3049" TT,"660554","13:24:38.99"
"3050" TT,"255533","12:31:49.92"
"3051" TT,"275455",""
"3052" TT,"64763","13:25:01.89"
"3054" TT,"51578","10:05:41.67"
"3055" TT,"264697","13:29:00.62"
"3056" TT,"194738","13:25:01.89"
"3057" TT,"141008","13:25:22.43"
"3058" TT,"33171",""
"3059" TT,"320801","13:28:59.56"
"3060" TT,"295612","13:25:00.49"
"3062" TT,"248340",""
"3064" TT,"321933",""
"3066" TT,"1833",""
"3068" TT,"39493",""
"3071" TT,"30008",""
"3073" TT,"4937",""
"3078" TT,"699017","13:24:56.02"
"3081" TT,"169594","13:29:05.75"
"3083" TT,"44939","12:39:34.97"
"3085" TT,"11995",""
"3086" TT,"350194",""
"3088" TT,"47246",""
"3089" TT,"13657",""
"3090" TT,"31696","10:03:13.42"
"3092" TT,"116004",""
"3093" TT,"2678",""
"3094" TT,"81233","12:36:51.82"
"3095" TT,"20097",""
"3105" TT,"1591282","13:29:37.81"
"3114" TT,"7003",""
"3118" TT,"7507",""
"3122" TT,"208485",""
"3128" TT,"33470",""
"3130" TT,"2392",""
"3131" TT,"90577",""
"3141" TT,"852393",""
"3144" TT,"16856",""
"3149" TT,"207350","10:50:22.44"
"3152" TT,"101080",""
"3162" TT,"2339",""
"3163" TT,"441625",""
"3164" TT,"22116",""
"3167" TT,"49598",""
"3169" TT,"24211",""
"3171" TT,"7897",""
"3176" TT,"106409",""
"3188" TT,"2666",""
"3189" TT,"334376","13:25:00.97"
"3191" TT,"30360",""
"3202" TT,"314917",""
"3205" TT,"88311",""
"3206" TT,"44745",""
"3207" TT,"3360",""
"3209" TT,"103149",""
"3211" TT,"96561",""
"3213" TT,"12600",""
"3217" TT,"17583",""
"3218" TT,"29909",""
"3219" TT,"2369",""
"3221" TT,"571025",""
"3224" TT,"68836",""
"3226" TT,"6657",""
"3227" TT,"440416",""
"3229" TT,"101658","09:07:16.53"
"3230" TT,"14591",""
"3231" TT,"2308986","13:25:40.79"
"3232" TT,"31416",""
"3234" TT,"1021264","13:24:58.65"
"3236" TT,"85190",""
"3252" TT,"32142",""
"3257" TT,"27622","12:36:51.79"
"3259" TT,"25190",""
"3260" TT,"180058","12:07:55.67"
"3264" TT,"256523","13:28:37.41"
"3265" TT,"94889",""
"3266" TT,"15590","10:00:05.20"
"3272" TT,"41813",""
"3276" TT,"13799",""
"3284" TT,"94288",""
"3285" TT,"29350",""
"3287" TT,"14516",""
"3288" TT,"11461",""
"3289" TT,"365578","13:24:36.38"
"3290" TT,"61799",""
"3291" TT,"52619",""
"3293" TT,"597914",""
"3294" TT,"45816",""
"3296" TT,"6830","10:03:13.51"
"3297" TT,"7452",""
"3299" TT,"270228",""
"3303" TT,"168590",""
"3305" TT,"9171","13:25:00.49"
"3306" TT,"5558",""
"3308" TT,"4636",""
"3310" TT,"100919",""
"3311" TT,"96759","12:54:53.39"
"3312" TT,"24900",""
"3313" TT,"18368",""
"3315" TT,"13687",""
"3317" TT,"69994",""
"3322" TT,"48305",""
"3323" TT,"37420",""
"3324" TT,"1217111","13:24:22.18"
"3325" TT,"53476",""
"3332" TT,"586",""
"3338" TT,"66004","10:03:13.48"
"3339" TT,"25736",""
"3354" TT,"19780",""
"3356" TT,"26185","10:03:13.47"
"3360" TT,"229267","13:27:57.45"
"3362" TT,"9045",""
"3363" TT,"58005",""
"3372" TT,"61375",""
"3373" TT,"249907",""
"3374" TT,"380828","13:24:56.16"
"3376" TT,"272970","13:25:00.49"
"3379" TT,"4375",""
"3380" TT,"717615","13:28:59.59"
"3383" TT,"194736","13:25:04.20"
"3388" TT,"4964",""
"3390" TT,"28425",""
"3402" TT,"150943",""
"3406" TT,"158574","13:17:41.81"
"3413" TT,"320994","13:24:41.54"
"3416" TT,"12065","13:24:59.91"
"3419" TT,"58823","13:04:31.56"
"3428" TT,"31465","13:29:20.81"
"3431" TT,"87813",""
"3432" TT,"8503",""
"3434" TT,"8620",""
"3437" TT,"115884","13:25:00.49"
"3438" TT,"103955",""
"3441" TT,"11825",""
"3443" TT,"138296","13:26:43.71"
"3444" TT,"10551",""
"3450" TT,"767903","13:29:23.78"
"3452" TT,"134275",""
"3454" TT,"137139","13:24:56.68"
"3455" TT,"256759",""
"3466" TT,"1573",""
"3474" TT,"2131585","13:29:59.94"
"3479" TT,"175845","13:24:56.21"
"3481" TT,"10124967","13:25:31.13"
"3483" TT,"225695",""
"3484" TT,"135221",""
"3489" TT,"4280",""
"3490" TT,"240022",""
"3491" TT,"122935","13:24:32.25"
"3492" TT,"217319",""
"3494" TT,"586781","13:25:00.52"
"3498" TT,"134233","13:29:20.74"
"3499" TT,"127478",""
"3501" TT,"119897",""
"3504" TT,"146102",""
"3508" TT,"191099",""
"3511" TT,"153613",""
"3512" TT,"15180",""
"3514" TT,"1868179","13:29:59.04"
"3515" TT,"20911",""
"3516" TT,"6956",""
"3518" TT,"36098","10:03:13.54"
"3519" TT,"905812","09:00:40.27"
"3520" TT,"259237",""
"3521" TT,"62643",""
"3522" TT,"73518",""
"3523" TT,"106807",""
"3526" TT,"547036",""
"3527" TT,"74709","13:24:23.69"
"3528" TT,"28935",""
"3529" TT,"68909","13:24:58.16"
"3531" TT,"3405",""
"3532" TT,"32599",""
"3533" TT,"125794","13:25:03.76"
"3535" TT,"622619","13:25:00.53"
"3536" TT,"110904",""
"3537" TT,"44591",""
"3540" TT,"216277",""
"3541" TT,"25718",""
"3545" TT,"230292","13:25:00.52"
"3546" TT,"49684",""
"3548" TT,"242513","13:24:53.02"
"3550" TT,"65763","10:44:16.86"
"3551" TT,"13555",""
"3552" TT,"301282","12:42:00.95"
"3553" TT,"29332",""
"3555" TT,"16895",""
"3556" TT,"104327","13:25:04.17"
"3557" TT,"27646",""
"3558" TT,"64111","13:25:12.53"
"3559" TT,"98917","12:50:00.41"
"3561" TT,"803","13:27:58.36"
"3563" TT,"8967",""
"3564" TT,"20306",""
"3567" TT,"69910",""
"3573" TT,"15079",""
"3576" TT,"963","13:27:05.80"
"3577" TT,"11816",""
"3579" TT,"80664",""
