Stock Code,Real Time Available Volume for SBL Short Sales,Last Modify,
"1538" TT,"19843",""
"1539" TT,"115425","13:25:00.62"
"1540" TT,"27010",""
"1541" TT,"191301",""
"1558" TT,"19041","13:25:00.63"
"1560" TT,"32843",""
"1565" TT,"57185",""
"1566" TT,"129405",""
"1568" TT,"528921",""
"1569" TT,"14166",""
"1570" TT,"41563",""
"1580" TT,"80596","13:24:20.04"
"1582" TT,"95576","13:24:59.42"
"1583" TT,"5305",""
"1584" TT,"159750",""
"1586" TT,"61425",""
"1589" TT,"124892","13:24:45.33"
"1590" TT,"183020","13:23:34.75"
"1592" TT,"228809","09:40:04.38"
"1593" TT,"6813",""
"1595" TT,"4717",""
"1597" TT,"94929",""
"1599" TT,"284971",""
"1603" TT,"45985",""
"1604" TT,"185316","13:29:06.76"
"1605" TT,"914202","13:29:14.27"
"1608" TT,"8452","13:26:00.05"
"1609" TT,"61697",""
"1611" TT,"211475","13:25:00.62"
"1612" TT,"21424",""
"1613" TT,"23228",""
"1614" TT,"23721",""
"1615" TT,"4120",""
"1616" TT,"32891",""
"1617" TT,"4568",""
"1618" TT,"117362",""
"1626" TT,"7203",""
"1701" TT,"62125",""
"1702" TT,"34291","13:25:18.04"
"1704" TT,"1345122","13:25:01.42"
"1707" TT,"141240","13:27:50.97"
"1708" TT,"84525","12:03:30.48"
"1709" TT,"197472","13:25:00.64"
"1710" TT,"153367","13:25:05.48"
"1711" TT,"74104","13:32:37.91"
"1712" TT,"117776","13:25:00.65"
"1713" TT,"7467",""
"1714" TT,"255473","12:51:59.87"
"1715" TT,"143475","12:23:05.08"
"1717" TT,"100851","12:52:56.24"
"1718" TT,"788","12:51:11.13"
"1720" TT,"67500","13:25:00.66"
"1721" TT,"111907",""
"1722" TT,"344050","13:27:20.80"
"1723" TT,"58548","13:23:46.64"
"1724" TT,"40409",""
"1725" TT,"2936",""
"1726" TT,"10153","13:18:00.88"
"1727" TT,"35075",""
"1729" TT,"47035","13:25:00.68"
"1730" TT,"37770",""
"1731" TT,"130149","13:24:59.45"
"1732" TT,"27701","13:25:00.69"
"1733" TT,"42108",""
"1734" TT,"80421","13:28:49.60"
"1735" TT,"101392",""
"1736" TT,"848","10:30:09.18"
"1737" TT,"94835","13:25:00.69"
"1742" TT,"48483",""
"1752" TT,"99392",""
"1762" TT,"51101",""
"1773" TT,"325","11:13:13.62"
"1777" TT,"38581",""
"1781" TT,"17642",""
"1783" TT,"63019",""
"1784" TT,"28299",""
"1785" TT,"171305","13:28:53.62"
"1786" TT,"47554","13:25:00.71"
"1787" TT,"40139",""
"1788" TT,"6598","13:05:18.85"
"1789" TT,"280317","13:28:00.22"
"1795" TT,"168379","12:31:00.47"
"1799" TT,"16442",""
"1802" TT,"392681","13:25:01.45"
"1805" TT,"26747",""
"1806" TT,"34791",""
"1808" TT,"264322","13:25:05.68"
"1809" TT,"31859",""
"1810" TT,"82742",""
"1813" TT,"12556",""
"1815" TT,"322702",""
"1817" TT,"34096",""
"1902" TT,"40060","13:25:04.69"
"1903" TT,"3673","13:24:39.85"
"1904" TT,"74511","13:28:56.85"
"1905" TT,"205914","13:28:55.52"
"1906" TT,"85385",""
"1907" TT,"147946",""
"1909" TT,"500592","13:25:00.72"
"2002" TT,"5182112","13:27:41.16"
"2006" TT,"253366","13:25:00.72"
"2007" TT,"37970",""
"2008" TT,"11171",""
"2009" TT,"43916",""
"2010" TT,"140238",""
"2012" TT,"11927",""
"2013" TT,"89562","13:02:09.53"
"2014" TT,"1171599",""
"2015" TT,"165786","09:06:25.29"
"2017" TT,"108881",""
"2020" TT,"83","09:35:44.73"
"2022" TT,"90269",""
"2023" TT,"299374","13:28:52.44"
"2024" TT,"19253",""
"2025" TT,"84568",""
"2027" TT,"124694","13:28:00.75"
"2028" TT,"16297",""
"2029" TT,"45987","13:12:20.77"
"2030" TT,"73208","13:25:00.73"
"2031" TT,"115819","13:25:05.34"
"2032" TT,"140952","13:25:00.73"
"2033" TT,"10023",""
"2034" TT,"189940",""
"2035" TT,"1267",""
"2038" TT,"23288",""
"2049" TT,"225","13:25:28.71"
"2059" TT,"62123","13:28:21.03"
"2061" TT,"16850",""
"2062" TT,"204778",""
"2063" TT,"3169",""
"2064" TT,"3908",""
"2066" TT,"96068",""
"2101" TT,"16","13:27:39.39"
"2102" TT,"96422","13:25:00.75"
"2103" TT,"723843","12:20:01.18"
"2104" TT,"94154",""
"2105" TT,"952913","13:30:01.02"
"2106" TT,"367267","13:24:59.09"
"2107" TT,"115791","13:29:01.48"
"2108" TT,"398399","13:25:00.76"
"2109" TT,"72688","13:25:00.76"
"2114" TT,"10647",""
"2115" TT,"121822",""
"2201" TT,"177763","13:32:37.02"
"2204" TT,"290223","13:32:00.42"
"2206" TT,"595","13:27:39.21"
"2207" TT,"35636","13:25:20.38"
"2208" TT,"117995","13:25:00.77"
"2221" TT,"24941",""
"2227" TT,"18818","13:21:19.91"
"2228" TT,"167117","13:25:05.54"
"2230" TT,"62171",""
"2231" TT,"105257",""
"2233" TT,"214112","13:15:26.94"
"2235" TT,"13058",""
"2301" TT,"1065887","13:18:48.26"
"2302" TT,"34941",""
"2303" TT,"808","13:21:40.30"
"2305" TT,"203325",""
"2308" TT,"773836","13:32:00.05"
"2311" TT,"1535353","13:29:59.27"
"2312" TT,"641264","13:15:18.23"
"2313" TT,"356","13:26:15.12"
"2314" TT,"305639",""
"2316" TT,"735923","13:25:29.43"
"2317" TT,"5238663","13:25:01.48"
"2321" TT,"8223",""
"2323" TT,"557725","12:50:59.58"
"2324" TT,"718","13:27:21.34"
"2325" TT,"901","13:28:05.49"
"2327" TT,"212139","13:24:56.50"
"2328" TT,"140362","13:25:01.00"
"2329" TT,"463706",""
"2330" TT,"5882371","13:25:30.50"
"2331" TT,"253360","13:25:01.01"
"2332" TT,"239291","13:29:14.13"
"2337" TT,"915230","13:25:05.24"
"2338" TT,"59311",""
"2340" TT,"382171","13:23:45.45"
"2342" TT,"49986",""
"2344" TT,"1514396","13:25:01.48"
"2345" TT,"939943","13:25:05.89"
"2347" TT,"273695","13:30:07.67"
"2348" TT,"22",""
"2349" TT,"1900189","13:26:00.62"
"2351" TT,"262463","13:15:11.89"
"2352" TT,"270068","13:25:01.48"
"2353" TT,"758","13:18:45.05"
"2354" TT,"689808","13:25:30.17"
"2355" TT,"653993","13:24:41.10"
"2356" TT,"2204984","13:29:45.29"
"2357" TT,"322","11:32:30.04"
"2358" TT,"57515",""
"2359" TT,"232356","13:24:59.56"
"2360" TT,"113142","13:24:59.16"
"2362" TT,"38314","13:25:01.49"
"2363" TT,"322560","13:24:48.25"
"2364" TT,"32921",""
"2365" TT,"84829","09:40:04.41"
"2367" TT,"239121","13:25:01.04"
"2368" TT,"223621","13:25:01.04"
"2369" TT,"121667","13:25:01.05"
"2371" TT,"346924","13:29:14.00"
"2373" TT,"216","10:48:35.43"
"2374" TT,"574","12:03:42.33"
"2375" TT,"39625",""
"2376" TT,"199805","13:25:01.05"
"2377" TT,"1181786","13:25:01.50"
"2379" TT,"626178","13:24:59.14"
"2380" TT,"36905",""
"2382" TT,"312035","13:32:01.40"
"2383" TT,"659367",""
"2385" TT,"270669","13:28:32.15"
"2387" TT,"330591","13:25:01.07"
"2388" TT,"515483",""
"2390" TT,"136818","13:25:01.08"
"2392" TT,"98","11:12:26.42"
"2393" TT,"329677","13:29:59.47"
"2395" TT,"108884","13:25:18.89"
"2397" TT,"175957",""
"2399" TT,"18589",""
"2401" TT,"1131129","13:25:01.07"
"2402" TT,"212625","13:27:21.55"
"2404" TT,"247640","13:28:56.44"
"2405" TT,"2578062","09:35:14.54"
"2406" TT,"645519","13:25:04.22"
"2408" TT,"297972","13:25:01.51"
"2409" TT,"1894303","13:29:24.83"
"2412" TT,"1316616","13:25:01.52"
"2413" TT,"109624","09:40:04.48"
"2414" TT,"29960",""
"2415" TT,"99869",""
"2417" TT,"34486","13:25:01.09"
"2419" TT,"1180255","13:25:01.09"
"2420" TT,"81309","09:24:16.02"
"2421" TT,"475432","13:24:59.63"
"2423" TT,"264","10:20:18.54"
"2424" TT,"1455",""
"2425" TT,"54014",""
"2426" TT,"258818",""
"2427" TT,"53498",""
"2428" TT,"75208","13:24:07.51"
"2429" TT,"323",""
"2430" TT,"19193","13:25:01.09"
"2431" TT,"177982","09:38:43.38"
"2433" TT,"13997",""
"2434" TT,"19585",""
"2436" TT,"896084","09:36:07.65"
"2437" TT,"6207","09:46:21.25"
